time, acc_x, acc_y, acc_z, linacc_x, linacc_y, linacc_z, grav_x, grav_y, grav_z, eurl_x, eurl_y, eurl_z, eurl_w, gyro_x, gyro_y, gyro_z, velocity_x, velocity_y, velocity_z, temp, pressure, altitude 
17481 , -0.01 , -1.36 , 9.58 , -0.10 , -0.16 , -0.14 , 0.08 , -1.19 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -1.75 , 1.19 , 0.25 , 0 , 0 , 0 , 27.07 , 101001.67 , 26.95
17529 , 0.07 , -0.96 , 9.74 , 0.00 , 0.22 , 0.00 , 0.07 , -1.19 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -1.38 , 1.62 , 0.12 , 0 , 0 , 0 , 27.07 , 101001.90 , 26.96
17577 , 0.00 , -1.20 , 9.69 , -0.06 , 0.00 , -0.03 , 0.06 , -1.20 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -0.44 , 0.12 , 0.12 , 0 , 0 , 0 , 27.07 , 101001.06 , 27.00
17623 , 0.02 , -1.15 , 9.73 , -0.04 , 0.04 , 0.00 , 0.06 , -1.20 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 0.06 , 0.12 , 0.00 , 0 , 0 , 0 , 27.07 , 101000.61 , 26.99
17672 , 0.00 , -1.17 , 9.68 , -0.05 , 0.03 , -0.04 , 0.06 , -1.20 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 0.00 , -0.44 , -0.06 , 0 , 1 , 0 , 27.07 , 101001.27 , 26.99
17721 , 0.01 , -1.16 , 9.69 , -0.06 , 0.03 , -0.02 , 0.06 , -1.20 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 0.25 , -0.19 , -0.06 , 0 , 1 , 0 , 27.06 , 101001.48 , 27.00
17775 , 0.01 , -1.15 , 9.68 , -0.05 , 0.04 , -0.04 , 0.07 , -1.20 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -0.56 , -0.88 , -0.44 , 0 , 1 , 0 , 27.06 , 101001.78 , 26.97
17823 , 0.04 , -1.12 , 9.70 , -0.03 , 0.08 , -0.02 , 0.08 , -1.20 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 0.38 , -1.19 , -0.56 , 1 , 5 , 2 , 27.06 , 101001.38 , 26.98
17872 , 0.04 , -1.11 , 9.70 , -0.05 , 0.07 , -0.02 , 0.09 , -1.18 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 1.19 , -0.81 , -0.38 , 0 , 6 , 3 , 27.06 , 101001.42 , 26.93
17926 , 0.22 , -1.14 , 9.72 , 0.13 , 0.05 , 0.00 , 0.08 , -1.20 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -4.31 , 1.19 , -0.44 , 4 , 0 , 0 , 27.06 , 101002.20 , 26.88
17981 , -0.02 , -1.52 , 9.67 , -0.11 , -0.35 , -0.06 , 0.09 , -1.16 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 11.31 , -0.75 , 7.62 , 0 , 0 , 0 , 27.07 , 101001.31 , 27.01
18028 , 0.00 , -1.18 , 9.67 , -0.05 , 0.00 , -0.05 , 0.06 , -1.17 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -2.12 , 2.19 , -0.44 , 0 , 1 , 0 , 27.07 , 101001.41 , 26.98
18074 , 0.01 , -1.19 , 9.71 , -0.03 , 0.00 , -0.01 , 0.04 , -1.19 , 9.73 , -0.06 , 0.01 , -0.13 , 0.99 , -1.06 , 0.94 , -0.06 , 0 , 0 , 0 , 27.07 , 101000.81 , 27.01
18129 , 0.25 , -1.19 , 9.92 , 0.20 , 0.00 , 0.19 , 0.05 , -1.19 , 9.73 , -0.06 , 0.01 , -0.13 , 0.99 , 1.75 , -3.75 , -0.19 , 0 , 0 , 1 , 27.07 , 101000.89 , 27.05
18175 , -0.02 , -1.27 , 9.60 , -0.09 , -0.09 , -0.12 , 0.07 , -1.18 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -1.31 , -1.00 , 5.25 , 0 , 2 , 0 , 27.07 , 101000.63 , 27.04
18223 , 0.08 , -1.04 , 9.71 , 0.04 , 0.15 , 0.04 , 0.09 , -1.15 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 2.00 , -1.38 , -0.25 , 14 , 12 , 33 , 27.07 , 101000.45 , 27.02
18280 , 0.05 , -0.88 , 9.90 , -0.02 , 0.28 , 0.17 , 0.08 , -1.17 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -4.62 , 7.88 , -12.56 , 9 , 0 , 8 , 27.07 , 101001.42 , 26.90
18333 , 0.22 , -1.53 , 9.62 , 0.14 , -0.36 , -0.11 , 0.07 , -1.16 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , -0.44 , 6.06 , 5.50 , 0 , 0 , 0 , 27.07 , 101001.73 , 26.95
18378 , -0.05 , -1.10 , 9.75 , -0.09 , 0.06 , 0.01 , 0.04 , -1.16 , 9.73 , -0.06 , 0.01 , -0.13 , 0.99 , -2.06 , 0.50 , 1.00 , 0 , 0 , 0 , 27.07 , 101001.44 , 26.97
18426 , 0.24 , -0.92 , 11.18 , 0.18 , 0.23 , 1.44 , 0.06 , -1.15 , 9.73 , -0.06 , 0.00 , -0.13 , 0.99 , 13.00 , -5.50 , -0.25 , 0 , 5 , 0 , 27.08 , 101001.42 , 27.03
18476 , 0.06 , -1.27 , 9.92 , -0.01 , -0.16 , 0.18 , 0.08 , -1.11 , 9.74 , -0.06 , 0.00 , -0.13 , 0.99 , -0.62 , 0.56 , 0.56 , 1 , 0 , 5 , 27.08 , 101000.17 , 27.08
18525 , -0.67 , -0.81 , 8.25 , -0.74 , 0.10 , -1.50 , 0.08 , -0.83 , 9.77 , -0.04 , 0.00 , -0.13 , 0.99 , 48.12 , -6.31 , -8.56 , 0 , 0 , 40 , 27.08 , 100999.93 , 27.08
18581 , -0.04 , -1.13 , 10.06 , 0.15 , 0.46 , -1.27 , 0.06 , -1.08 , 9.74 , -0.06 , 0.00 , -0.13 , 0.99 , 1.31 , -6.38 , -1.31 , 40 , 53 , 0 , 27.07 , 101000.45 , 27.10
18627 , -2.17 , -3.36 , 11.09 , -2.23 , -2.20 , 1.35 , 0.06 , -1.15 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , -21.12 , -2.50 , 42.00 , 50 , 59 , 58 , 27.07 , 100999.85 , 27.11
18676 , 0.27 , -0.58 , 10.29 , -0.14 , -0.31 , -0.53 , 0.05 , -1.17 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , -2.25 , 1.06 , -0.25 , 0 , 3 , 0 , 27.07 , 101000.01 , 27.07
18731 , 0.04 , -1.07 , 9.73 , 0.00 , 0.09 , 0.00 , 0.05 , -1.17 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , -0.38 , 0.25 , 0.00 , 0 , 0 , 0 , 27.07 , 101000.65 , 26.96
18778 , 0.26 , -0.88 , 10.07 , 0.21 , 0.28 , 0.33 , 0.05 , -1.17 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , 1.31 , -0.94 , 0.12 , 0 , 0 , 0 , 27.07 , 101001.47 , 26.97
18826 , -0.02 , -1.18 , 9.64 , -0.05 , -0.02 , -0.12 , 0.05 , -1.17 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , -2.44 , 0.50 , 0.12 , 0 , 53 , 22 , 27.07 , 101001.24 , 25.64
18881 , 0.02 , -0.43 , 16.02 , 0.73 , 1.30 , -0.66 , 0.03 , -1.19 , 9.73 , -0.06 , 0.01 , -0.12 , 0.99 , 0.25 , 10.06 , 0.25 , 4 , 3 , 0 , 27.07 , 101013.56 , 26.21
18929 , 0.01 , -1.85 , 8.08 , -0.05 , -0.69 , -1.64 , 0.06 , -1.16 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , -14.69 , -3.56 , -0.75 , 0 , 5 , 0 , 27.07 , 101008.82 , 26.36
18978 , 0.02 , -1.12 , 9.85 , -0.03 , 0.04 , 0.11 , 0.06 , -1.16 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , 1.75 , -0.88 , 0.00 , 2 , 6 , 0 , 27.08 , 101007.12 , 26.64
19034 , -0.30 , 0.16 , 10.59 , 1.63 , -2.19 , -3.52 , 0.07 , -1.14 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , -5.19 , -0.12 , 0.19 , 0 , 2 , 22 , 27.07 , 101002.35 , 26.90
19089 , 0.18 , -1.09 , 9.71 , 0.10 , 0.04 , -0.02 , 0.08 , -1.14 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , 0.12 , -1.31 , -0.25 , 0 , 0 , 0 , 27.08 , 101001.16 , 26.98
19143 , 0.04 , -1.07 , 9.66 , -0.04 , 0.01 , -0.03 , 0.08 , -1.13 , 9.73 , -0.06 , 0.00 , -0.12 , 0.99 , 0.31 , -0.12 , 0.00 , 5 , 0 , 0 , 27.08 , 101000.90 , 26.80
19190 , 0.27 , -1.37 , 7.36 , 0.19 , -0.24 , -2.38 , 0.08 , -1.12 , 9.74 , -0.06 , 0.00 , -0.12 , 0.99 , 1.81 , -9.06 , 0.62 , 0 , 4 , 5 , 27.08 , 101002.80 , 26.86
19240 , 0.02 , -1.00 , 9.76 , -0.04 , 0.11 , 0.02 , 0.07 , -1.12 , 9.74 , -0.06 , 0.00 , -0.12 , 0.99 , -2.44 , 0.50 , -0.44 , 2 , 0 , 0 , 27.08 , 101002.05 , 26.94
19288 , 2.33 , -1.59 , 9.75 , 2.26 , -0.45 , 0.02 , 0.07 , -1.14 , 9.73 , -0.06 , 0.00 , -0.11 , 0.99 , 1.94 , -1.38 , 19.25 , 0 , 0 , 0 , 27.08 , 101000.95 , 27.01
19336 , -0.48 , -1.94 , 10.33 , -0.53 , -0.76 , 0.59 , 0.05 , -1.18 , 9.73 , -0.06 , 0.00 , -0.10 , 0.99 , -8.88 , -5.00 , 29.69 , 0 , 0 , 9 , 27.08 , 100999.73 , 27.10
19391 , 0.07 , -1.53 , 10.10 , 0.02 , -0.36 , 0.37 , 0.05 , -1.17 , 9.73 , -0.06 , 0.00 , -0.10 , 0.99 , 7.25 , -1.50 , 15.44 , 0 , 36 , 35 , 27.08 , 100999.95 , 27.12
19444 , 0.49 , 0.34 , 11.09 , 0.50 , 1.52 , 1.35 , -0.06 , -1.22 , 9.72 , -0.06 , 0.01 , -0.07 , 1.00 , -28.62 , 22.06 , 74.62 , 33 , 24 , 29 , 27.08 , 101000.35 , 27.07
19492 , 0.45 , -1.12 , 10.69 , 0.85 , 0.50 , 1.03 , -0.39 , -1.63 , 9.66 , -0.08 , 0.02 , -0.04 , 1.00 , -68.38 , 50.50 , 62.75 , 103 , 80 , 115 , 27.08 , 101001.26 , 26.99
19541 , 1.70 , -0.43 , 12.30 , 2.65 , 2.66 , 3.44 , -0.70 , -2.00 , 9.57 , -0.10 , 0.04 , -0.03 , 0.99 , -45.88 , 30.62 , 53.75 , 122 , 182 , 148 , 27.08 , 101001.54 , 26.99
19589 , 0.63 , 2.11 , 11.06 , 1.84 , 4.11 , 1.53 , -1.21 , -2.00 , 9.52 , -0.10 , 0.06 , -0.02 , 0.99 , -28.25 , 77.12 , 14.31 , 84 , 84 , 7 , 27.08 , 101000.73 , 27.03
19635 , 2.36 , 1.37 , 9.66 , 4.02 , 3.31 , 0.19 , -1.65 , -1.93 , 9.46 , -0.10 , 0.09 , -0.02 , 0.99 , 50.12 , 15.00 , 1.50 , 263 , 231 , 76 , 27.08 , 101000.70 , 27.06
19684 , 4.04 , 1.80 , 6.25 , 5.36 , 3.46 , -3.32 , -1.32 , -1.65 , 9.57 , -0.08 , 0.07 , -0.00 , 0.99 , 46.31 , -89.69 , 46.06 , 324 , 290 , 113 , 27.08 , 101000.83 , 27.02
19732 , 2.76 , -0.02 , 4.60 , 3.03 , 0.75 , -5.16 , -0.26 , -0.78 , 9.77 , -0.04 , 0.01 , 0.03 , 1.00 , 126.94 , -154.44 , 92.44 , 213 , 79 , 15 , 27.08 , 101000.73 , 27.09
19786 , 2.36 , -2.07 , 3.56 , 1.94 , -1.35 , -6.20 , 0.47 , -0.96 , 9.74 , -0.05 , -0.03 , 0.06 , 1.00 , -143.62 , -39.69 , 45.38 , 184 , 157 , 0 , 27.07 , 101000.16 , 27.09
19842 , 2.77 , 0.60 , 1.99 , 2.58 , 2.59 , -7.60 , 0.19 , -1.98 , 9.60 , -0.10 , -0.02 , 0.07 , 0.99 , -91.12 , 53.44 , 53.44 , 0 , 0 , 208 , 27.08 , 100999.99 , 27.08
19889 , 3.26 , -7.12 , 10.53 , 2.80 , -4.33 , 1.14 , 0.46 , -2.78 , 9.39 , -0.14 , -0.03 , 0.07 , 0.99 , -114.56 , -228.06 , -146.25 , 0 , 0 , 27 , 27.08 , 100999.94 , 27.10
19936 , 1.23 , -19.54 , 19.61 , -2.73 , -15.80 , 11.46 , 3.96 , -3.74 , 8.15 , -0.20 , -0.21 , -0.02 , 0.96 , -439.62 , -270.38 , -304.56 , 0 , 0 , 86 , 27.08 , 101001.10 , 27.00
19984 , 4.17 , -1.91 , 12.03 , 0.36 , 1.74 , 3.77 , 3.80 , -3.65 , 8.26 , -0.20 , -0.19 , -0.05 , 0.96 , 22.19 , 136.19 , 140.12 , 0 , 111 , 91 , 27.08 , 101001.59 , 26.96
20034 , -3.55 , 1.10 , 9.94 , -1.26 , 0.43 , -1.86 , 2.94 , -3.39 , 8.71 , -0.19 , -0.14 , -0.05 , 0.97 , 108.88 , 110.62 , -134.50 , 0 , 0 , 116 , 27.08 , 101001.44 , 27.04
20089 , 3.26 , -6.32 , 14.06 , 0.32 , -3.00 , 5.49 , 3.21 , -2.32 , 8.97 , -0.14 , -0.15 , -0.10 , 0.97 , 27.31 , -5.88 , -41.19 , 0 , 0 , 0 , 27.08 , 101000.68 , 27.00
20144 , 1.69 , -4.81 , 8.54 , -0.75 , -2.56 , -0.67 , 2.44 , -2.25 , 9.22 , -0.13 , -0.11 , -0.11 , 0.98 , 9.81 , 109.56 , 15.25 , 1 , 0 , 59 , 27.08 , 101001.60 , 26.95
20192 , 1.78 , -5.02 , 12.46 , 0.29 , -3.08 , 2.96 , 1.48 , -1.94 , 9.49 , -0.10 , -0.06 , -0.09 , 0.99 , 63.00 , 112.25 , 77.06 , 4 , 0 , 39 , 27.08 , 101002.18 , 26.91
20237 , 0.89 , -3.77 , 10.65 , 0.18 , -1.92 , 1.04 , 0.71 , -1.85 , 9.60 , -0.10 , -0.03 , -0.05 , 0.99 , -26.44 , 55.00 , 114.88 , 0 , 0 , 0 , 27.08 , 101001.90 , 26.98
20286 , 0.89 , -3.69 , 7.98 , 0.82 , -1.57 , -1.59 , 0.07 , -2.12 , 9.57 , -0.11 , -0.00 , -0.01 , 0.99 , -8.38 , 53.19 , 100.19 , 108 , 0 , 0 , 27.08 , 101001.48 , 26.97
20335 , 3.18 , -3.29 , 9.31 , 0.96 , -4.79 , 1.34 , -0.25 , -2.19 , 9.55 , -0.11 , 0.01 , 0.01 , 0.99 , -52.31 , 56.81 , 79.50 , 51 , 157 , 285 , 27.08 , 101001.51 , 26.99
20390 , -3.74 , -3.60 , 10.39 , 2.14 , -1.19 , -2.69 , -0.58 , -1.90 , 9.60 , -0.10 , 0.03 , 0.04 , 0.99 , 19.56 , 23.31 , 54.81 , 12 , 0 , 0 , 27.08 , 101001.78 , 26.87
20438 , 1.22 , -3.48 , 8.96 , 2.32 , -2.40 , -0.71 , -1.09 , -1.07 , 9.68 , -0.06 , 0.05 , 0.05 , 1.00 , 125.69 , 65.12 , 29.12 , 37 , 68 , 8 , 27.08 , 101003.55 , 26.80
20487 , -0.12 , 4.07 , 15.49 , 0.90 , 5.58 , 5.85 , -1.03 , -1.50 , 9.63 , -0.08 , 0.05 , 0.06 , 0.99 , -210.25 , -102.75 , -17.56 , 75 , 11 , 2 , 27.08 , 101003.30 , 26.80
20542 , 1.24 , -2.50 , 10.18 , 1.28 , 0.10 , 0.83 , -0.94 , -2.08 , 9.53 , -0.11 , 0.04 , 0.05 , 0.99 , -98.25 , 17.94 , 4.94 , 87 , 0 , 83 , 27.08 , 101003.27 , 26.75
20597 , -0.25 , -5.05 , 10.53 , 0.94 , -2.66 , 1.09 , -1.19 , -2.39 , 9.43 , -0.13 , 0.05 , 0.06 , 0.99 , 49.56 , -16.38 , 41.88 , 66 , 84 , 78 , 27.08 , 101003.62 , 26.71
20645 , -2.52 , 2.58 , 10.14 , -1.58 , 3.83 , 0.46 , -0.94 , -1.25 , 9.67 , -0.05 , 0.04 , 0.07 , 1.00 , 155.25 , -39.50 , -33.81 , 0 , 5 , 1 , 27.08 , 101005.07 , 26.67
20693 , 0.45 , 0.96 , 9.04 , 1.09 , 1.41 , -0.72 , -0.63 , -0.44 , 9.77 , -0.02 , 0.03 , 0.06 , 1.00 , 29.56 , -68.38 , -68.69 , 1 , 0 , 0 , 27.09 , 101004.54 , 26.74
20748 , 1.24 , -5.65 , 10.66 , 0.98 , -4.41 , 0.94 , 0.26 , -1.23 , 9.72 , -0.06 , -0.02 , 0.04 , 1.00 , -189.06 , -145.44 , -17.56 , 31 , 0 , 188 , 27.08 , 101004.47 , 26.67
20795 , 0.91 , -5.75 , 20.18 , 0.76 , -5.55 , 10.38 , 0.15 , -0.19 , 9.80 , 0.02 , 0.01 , 0.08 , 1.00 , 334.00 , 169.44 , 152.06 , 6 , 53 , 0 , 27.09 , 101005.35 , 26.65
20842 , -2.98 , 4.00 , 7.19 , -2.28 , 1.60 , -2.28 , -0.70 , 2.39 , 9.48 , 0.12 , 0.06 , 0.16 , 0.98 , 280.38 , 68.56 , 282.44 , 75 , 72 , 0 , 27.09 , 101004.01 , 26.79
20890 , 3.20 , 4.77 , 6.14 , 3.28 , 1.19 , -2.98 , -0.07 , 3.57 , 9.12 , 0.18 , 0.05 , 0.22 , 0.96 , 141.75 , -21.00 , 107.25 , 142 , 171 , 64 , 27.09 , 101003.29 , 26.82
20939 , -1.79 , 6.53 , 6.00 , -1.28 , 1.39 , -2.33 , -0.50 , 5.13 , 8.33 , 0.26 , 0.09 , 0.23 , 0.93 , 238.31 , 117.12 , -0.88 , 0 , 41 , 0 , 27.08 , 101002.71 , 26.81
20993 , -1.69 , 7.42 , 6.30 , -0.77 , 1.42 , -1.40 , -0.91 , 6.07 , 7.64 , 0.30 , 0.14 , 0.25 , 0.91 , 51.31 , 58.50 , 78.44 , 8 , 17 , 0 , 27.08 , 101003.06 , 26.90
21041 , -0.65 , 7.03 , 6.36 , 0.18 , 0.77 , -1.14 , -0.83 , 6.25 , 7.50 , 0.31 , 0.15 , 0.29 , 0.89 , 28.44 , 71.50 , 97.94 , 14 , 0 , 0 , 27.08 , 101002.10 , 26.92
21090 , 0.30 , 5.27 , 5.56 , 1.04 , -1.16 , -1.80 , -0.73 , 6.43 , 7.36 , 0.31 , 0.16 , 0.34 , 0.87 , 4.56 , 63.62 , 101.06 , 17 , 0 , 0 , 27.09 , 101002.24 , 26.93
21143 , -0.13 , 5.54 , 6.23 , 0.47 , -0.95 , -1.08 , -0.59 , 6.53 , 7.28 , 0.31 , 0.18 , 0.38 , 0.85 , 22.06 , 71.00 , 89.81 , 113 , 0 , 0 , 27.08 , 101002.18 , 26.87
21192 , 1.44 , 5.83 , 5.86 , 2.38 , -1.07 , -1.03 , -0.94 , 6.90 , 6.89 , 0.32 , 0.21 , 0.39 , 0.84 , 105.12 , 86.69 , -5.38 , 262 , 160 , 208 , 27.09 , 101002.23 , 26.91
21241 , 1.31 , 6.17 , 7.89 , 2.56 , -1.05 , 1.38 , -1.24 , 7.22 , 6.51 , 0.33 , 0.24 , 0.41 , 0.82 , -2.69 , 79.56 , 75.25 , 222 , 75 , 130 , 27.09 , 101002.66 , 26.88
21295 , 3.59 , 6.43 , 7.66 , 4.34 , 0.44 , 1.21 , -1.11 , 7.18 , 6.57 , 0.32 , 0.25 , 0.45 , 0.79 , 3.19 , 105.75 , 94.75 , 344 , 317 , 346 , 27.09 , 101003.13 , 26.86
21343 , 0.04 , 8.99 , 7.79 , 1.88 , 1.28 , 2.01 , -1.83 , 7.71 , 5.77 , 0.32 , 0.32 , 0.47 , 0.75 , 138.00 , 217.19 , -19.62 , 114 , 50 , 5 , 27.09 , 101002.34 , 26.90
21391 , -2.05 , 6.30 , 0.77 , -1.08 , -0.97 , -3.84 , -2.89 , 8.32 , 4.28 , 0.31 , 0.43 , 0.48 , 0.70 , 124.75 , 206.31 , 58.31 , 0 , 0 , 0 , 27.09 , 101002.02 , 26.90
21445 , -3.18 , 6.89 , 2.27 , -0.50 , -1.74 , -1.50 , -2.53 , 8.69 , 3.76 , 0.31 , 0.46 , 0.53 , 0.64 , -23.19 , 81.44 , 136.25 , 0 , 70 , 150 , 27.09 , 101002.44 , 26.87
21493 , -2.54 , 11.37 , 6.37 , -1.12 , 2.54 , 2.34 , -1.42 , 8.82 , 4.02 , 0.33 , 0.43 , 0.58 , 0.61 , -58.31 , 28.19 , 153.81 , 0 , 36 , 25 , 27.09 , 101003.05 , 26.84
21541 , -1.62 , 10.32 , 5.23 , -0.14 , 2.28 , 0.83 , -1.01 , 8.80 , 4.19 , 0.32 , 0.43 , 0.61 , 0.58 , -17.38 , 68.88 , 18.56 , 103 , 0 , 0 , 27.09 , 101003.23 , 26.91
21596 , 0.71 , 7.89 , 5.34 , 1.85 , -1.02 , 1.42 , -1.11 , 8.92 , 3.90 , 0.31 , 0.45 , 0.62 , 0.56 , 6.62 , 75.56 , 45.06 , 214 , 275 , 150 , 27.09 , 101001.56 , 26.91
21643 , -1.03 , 11.62 , 0.97 , -0.10 , 2.63 , -2.84 , -0.93 , 8.98 , 3.81 , 0.29 , 0.47 , 0.66 , 0.51 , -37.50 , 118.25 , 86.06 , 21 , 35 , 0 , 27.09 , 101002.23 , 26.91
21692 , 0.35 , 10.00 , 1.76 , 0.31 , -0.45 , -1.96 , -0.59 , 9.05 , 3.71 , 0.29 , 0.47 , 0.68 , 0.48 , 37.81 , 19.56 , 63.50 , 10 , 0 , 0 , 27.09 , 101001.82 , 26.93
21746 , 0.33 , 7.80 , 1.99 , 0.56 , -1.28 , -1.67 , -0.14 , 9.05 , 3.75 , 0.30 , 0.47 , 0.69 , 0.46 , -53.31 , 6.38 , 57.88 , 13 , 0 , 0 , 27.09 , 101001.80 , 26.95
21794 , 0.82 , 6.57 , 3.26 , 0.61 , -2.36 , -0.77 , 0.21 , 8.93 , 4.03 , 0.30 , 0.45 , 0.71 , 0.45 , 0.56 , 28.31 , 66.06 , 6 , 0 , 1 , 27.09 , 101001.37 , 26.98
21843 , 1.25 , 7.13 , 3.78 , 0.83 , -1.64 , -0.12 , 0.62 , 9.03 , 3.77 , 0.31 , 0.46 , 0.72 , 0.41 , 22.25 , 46.88 , 54.81 , 21 , 0 , 0 , 27.09 , 101001.17 , 26.99
21897 , 1.35 , 7.43 , 3.55 , 0.64 , -1.48 , -0.45 , 0.73 , 8.87 , 4.09 , 0.29 , 0.45 , 0.74 , 0.39 , -48.00 , 68.88 , 52.69 , 0 , 0 , 0 , 27.09 , 101001.66 , 26.92
21953 , 0.95 , 8.44 , 4.08 , 0.04 , -0.10 , -0.62 , 0.91 , 8.55 , 4.71 , 0.26 , 0.44 , 0.78 , 0.37 , -76.19 , 87.88 , 56.50 , 0 , 0 , 0 , 27.09 , 101001.62 , 26.99
21998 , 0.81 , 6.35 , 4.23 , 0.00 , -1.92 , -0.95 , 0.82 , 8.27 , 5.19 , 0.24 , 0.42 , 0.80 , 0.35 , -62.38 , 59.56 , 16.75 , 0 , 0 , 10 , 27.09 , 101000.62 , 27.04
22045 , -1.64 , 6.57 , 6.62 , -2.32 , -1.24 , 0.74 , 0.67 , 7.81 , 5.88 , 0.21 , 0.40 , 0.83 , 0.34 , -84.81 , 71.00 , 30.25 , 0 , 0 , 7 , 27.10 , 101000.97 , 27.02
22101 , 0.95 , 5.20 , 5.93 , 0.26 , -2.40 , -0.20 , 0.68 , 7.61 , 6.14 , 0.19 , 0.39 , 0.84 , 0.32 , -52.19 , 39.19 , 25.69 , 0 , 0 , 0 , 27.09 , 101000.12 , 27.10
22154 , -0.82 , 7.01 , 6.81 , -1.37 , -0.17 , 0.17 , 0.54 , 7.19 , 6.64 , 0.17 , 0.36 , 0.86 , 0.32 , -94.81 , 19.81 , -5.88 , 0 , 0 , 0 , 27.09 , 101000.01 , 27.08
22202 , -0.42 , 4.95 , 6.59 , -0.90 , -1.40 , -0.85 , 0.48 , 6.35 , 7.45 , 0.14 , 0.32 , 0.88 , 0.32 , -161.75 , 11.69 , 16.81 , 0 , 0 , 0 , 27.10 , 100999.87 , 27.10
22251 , 0.04 , 4.35 , 8.76 , -0.46 , -1.19 , 0.69 , 0.50 , 5.54 , 8.07 , 0.13 , 0.27 , 0.90 , 0.32 , -128.69 , 8.50 , 2.62 , 0 , 0 , 0 , 27.10 , 101000.48 , 27.05
22297 , -2.91 , 2.35 , 5.71 , -2.53 , -1.03 , -3.47 , -0.37 , 3.38 , 9.19 , 0.04 , 0.17 , 0.92 , 0.34 , -373.75 , 137.75 , -11.31 , 0 , 0 , 0 , 27.10 , 101000.61 , 27.04
22346 , -0.79 , -1.53 , 7.21 , -2.84 , -4.68 , -5.08 , -0.70 , 0.77 , 9.75 , -0.02 , 0.05 , 0.94 , 0.33 , -245.81 , -22.06 , 42.56 , 1 , 11 , 108 , 27.10 , 101000.12 , 27.09
22403 , 1.67 , -0.26 , 11.52 , 2.11 , -0.89 , 1.75 , -0.44 , 0.63 , 9.77 , -0.01 , 0.04 , 0.95 , 0.31 , -11.44 , -5.75 , 71.25 , 0 , 0 , 26 , 27.09 , 100999.58 , 27.11
22448 , -0.66 , -0.31 , 10.02 , -0.45 , -0.66 , 0.22 , -0.20 , 0.34 , 9.79 , -0.00 , 0.02 , 0.96 , 0.29 , -62.62 , -32.31 , 45.12 , 21 , 0 , 0 , 27.09 , 101000.14 , 27.08
22497 , 0.94 , -3.87 , 9.29 , 1.07 , -4.26 , -0.50 , -0.12 , 0.39 , 9.79 , -0.00 , 0.02 , 0.96 , 0.27 , 104.25 , -18.75 , 69.81 , 79 , 0 , 0 , 27.09 , 101000.13 , 27.05
22555 , 3.17 , 0.37 , 10.16 , 3.26 , -0.56 , 0.40 , -0.09 , 0.93 , 9.76 , 0.01 , 0.05 , 0.97 , 0.24 , -18.31 , 19.44 , 71.19 , 210 , 46 , 150 , 27.09 , 101001.02 , 26.95
22602 , 1.65 , -1.68 , 8.75 , 1.84 , -2.29 , -1.02 , -0.18 , 0.61 , 9.78 , -0.00 , 0.03 , 0.98 , 0.21 , 18.62 , -9.44 , 54.88 , 47 , 0 , 135 , 27.09 , 101001.23 , 26.99
22649 , 0.26 , -2.65 , 11.40 , 0.24 , -3.48 , 1.63 , 0.02 , 0.82 , 9.77 , 0.01 , 0.04 , 0.98 , 0.20 , 47.19 , -12.94 , 39.62 , 0 , 0 , 0 , 27.09 , 101002.37 , 26.93
22705 , -1.90 , 4.39 , 9.34 , -2.02 , 3.47 , -0.41 , 0.12 , 0.91 , 9.76 , 0.02 , 0.04 , 0.98 , 0.19 , -17.62 , -12.50 , 5.25 , 9 , 0 , 0 , 27.09 , 101001.95 , 26.94
22751 , 0.11 , -2.47 , 8.89 , -0.02 , -3.09 , -0.89 , 0.13 , 0.62 , 9.78 , 0.01 , 0.03 , 0.98 , 0.18 , -23.25 , 1.25 , 39.50 , 17 , 0 , 0 , 27.09 , 101002.35 , 26.90
