Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
47.15,150.0379,1011.40,-91.2381,78.26, -,8.693115
47.20,144.5718,1011.60,-93.80952,78.26, -,8.693115
47.25,136.3709,1011.90,-101.619,78.26, -,8.693115
47.30,133.6388,1012.00,-99,78.26, -,8.693115
47.35,130.9069,1012.10,-96.38095,78.26, -,8.693115
47.40,125.4421,1012.30,-91.14286,78.26, -,8.693115
47.45,122.7093,1012.40,-85.95238,78.26, -,8.693115
47.50,125.4421,1012.30,-80.71429,78.26, -,8.693115
47.55,117.2475,1012.60,-83.28571,78.26, -,8.693115
47.60,119.9783,1012.50,-80.66666,78.26, -,8.693115
47.65,111.7849,1012.80,-88.47619,78.26, -,8.693115
47.70,103.5935,1013.10,-91.09524,78.26, -,8.693115
47.75,98.13313,1013.30,-88.47619,78.26, -,8.693115
47.80,100.8624,1013.20,-80.66666,78.26, -,8.693115
47.85,98.13313,1013.30,-88.47619,78.26, -,8.693115
47.90,98.13313,1013.30,-85.85714,78.26, -,8.693115
47.95,109.0531,1012.90,-67.66666,78.26, -,8.693115
48.00,111.7849,1012.80,-54.61905,78.26, -,8.693115
48.05,95.40243,1013.40,-65.04762,78.26, -,8.693115
48.10,87.21497,1013.70,-67.66666,78.26, -,8.693115
48.15,73.573,1014.20,-75.47619,78.26, -,8.693115
48.20,65.39076,1014.50,-80.66666,78.26, -,8.693115
48.25,57.21049,1014.80,-83.28571,78.26, -,8.693115
48.30,51.7575,1015.00,-80.66666,78.26, -,8.693115
48.35,43.58049,1015.30,-85.85714,78.26, -,8.693115
48.40,38.12968,1015.50,-88.42857,78.26, -,8.693115
48.45,29.95593,1015.80,-91,78.26, -,8.693115
48.50,24.5073,1016.00,-93.57143,78.26, -,8.693115
48.55,21.78413,1016.10,-98.7619,78.26, -,8.790354
48.60,27.23067,1015.90,-85.7619,78.26, -,8.790354
48.65,32.67974,1015.70,-83.19048,78.26, -,8.790354
48.70,32.67974,1015.70,-75.38095,78.26, -,8.790354
48.75,27.23067,1015.90,-72.7619,78.26, -,8.790354
48.80,27.23067,1015.90,-67.57143,78.26, -,8.790354
48.85,27.23067,1015.90,-70.19048,78.26, -,8.790354
48.90,27.23067,1015.90,-67.57143,78.26, -,8.790354
48.95,24.5073,1016.00,-70.14286,78.26, -,8.790354
49.00,21.78413,1016.10,-83.09524,78.26, -,8.790354
49.05,19.05953,1016.20,-88.28571,78.26, -,8.790354
49.10,13.61263,1016.40,-77.85714,78.26, -,8.790354
49.15,13.61263,1016.40,-70.04762,78.26, -,8.790354
49.20,10.89033,1016.50,-59.61905,78.26, -,8.790354
49.25,10.89033,1016.50,-51.80952,78.26, -,8.790354
49.30,10.89033,1016.50,-44,78.26, -,8.790354
49.35,8.168256,1016.60,-41.38095,78.26, -,8.790354
49.40,5.444734,1016.70,-36.14286,78.26, -,8.790354
49.45,-2.721207,1017.00,-38.71429,78.26, -,8.790354
49.50,-2.721207,1017.00,-30.95238,78.44, -,8.693115
49.55,3.062368E-06,1016.90,-23.19048,78.44, -,8.693115
49.60,3.062368E-06,1016.90,-20.61905,78.44, -,8.693115
49.65,3.062368E-06,1016.90,-25.80952,78.44, -,8.693115
49.70,2.723091,1016.80,-28.42857,78.44, -,8.693115
49.75,5.444734,1016.70,-25.85714,78.44, -,8.693115
49.80,8.168256,1016.60,-18.09524,78.44, -,8.693115
49.85,8.168256,1016.60,-18.09524,78.44, -,8.693115
49.90,3.062368E-06,1016.90,-25.85714,78.44, -,8.693115
49.95,-5.4422,1017.10,-31.04762,78.44, -,8.693115
50.00,-8.164638,1017.20,-31.04762,78.44, -,8.693115
50.05,-10.8852,1017.30,-31.04762,78.44, -,8.693115
50.10,-16.32733,1017.50,-33.66667,78.44, -,8.693115
50.15,-19.04724,1017.60,-31.04762,78.44, -,8.693115
50.20,-24.48807,1017.80,-36.23809,78.44, -,8.693115
50.25,-24.48807,1017.80,-33.66667,78.44, -,8.693115
50.30,-27.20899,1017.90,-36.23809,78.44, -,8.693115
50.35,-27.20899,1017.90,-36.23809,78.44, -,8.693115
50.40,-27.20899,1017.90,-33.66667,78.44, -,8.693115
50.45,-29.92804,1018.00,-33.66667,78.44, -,8.693115
50.50,-32.64687,1018.10,-28.47619,78.44, -,8.693115
50.55,-32.64687,1018.10,-28.47619,78.26, -,8.693115
50.60,-35.36714,1018.20,-33.61905,78.26, -,8.693115
50.65,-32.64687,1018.10,-31.04762,78.26, -,8.693115
50.70,-29.92804,1018.00,-28.47619,78.26, -,8.693115
50.75,-32.64687,1018.10,-33.61905,78.26, -,8.693115
50.80,-29.92804,1018.00,-33.61905,78.26, -,8.693115
50.85,-29.92804,1018.00,-36.19048,78.26, -,8.693115
50.90,-32.64687,1018.10,-38.76191,78.26, -,8.693115
50.95,-32.64687,1018.10,-31,78.26, -,8.693115
51.00,-35.36714,1018.20,-28.38095,78.26, -,8.693115
51.05,-35.36714,1018.20,-25.80952,78.26, -,8.693115
51.10,-38.08554,1018.30,-25.80952,78.26, -,8.693115
51.15,-40.80537,1018.40,-23.19048,78.26, -,8.693115
51.20,-40.80537,1018.40,-20.61905,78.26, -,8.693115
51.25,-40.80537,1018.40,-15.42857,78.26, -,8.693115
51.30,-40.80537,1018.40,-15.42857,78.26, -,8.693115
51.35,-40.80537,1018.40,-12.85714,78.26, -,8.693115
51.40,-40.80537,1018.40,-12.85714,78.26, -,8.693115
51.45,-43.52334,1018.50,-15.42857,78.26, -,8.693115
51.50,-43.52334,1018.50,-12.85714,78.26, -,8.693115
51.55,-43.52334,1018.50,-10.28571,78.26, -,8.693115
51.60,-43.52334,1018.50,-10.28571,78.26, -,8.693115
51.65,-46.24109,1018.60,-10.28571,78.26, -,8.693115
51.70,-46.24109,1018.60,-12.85714,78.26, -,8.693115
51.75,-46.24109,1018.60,-15.42857,78.26, -,8.693115
51.80,-46.24109,1018.60,-12.85714,78.26, -,8.693115
51.85,-48.96028,1018.70,-18,78.26, -,8.693115
51.90,-48.96028,1018.70,-18,78.26, -,8.693115
51.95,-51.67759,1018.80,-18,78.26, -,8.693115
52.00,-51.67759,1018.80,-18,78.26, -,8.693115
52.05,-51.67759,1018.80,-15.42857,78.26, -,8.693115
52.10,-54.39635,1018.90,-18,78.26, -,8.693115
52.15,-54.39635,1018.90,-15.42857,78.26, -,8.693115
52.20,-54.39635,1018.90,-12.85714,78.26, -,8.693115
52.25,-57.11324,1019.00,-15.42857,78.26, -,8.693115
52.30,-57.11324,1019.00,-15.42857,78.26, -,8.693115
52.35,-57.11324,1019.00,-15.42857,78.26, -,8.693115
52.40,-59.82991,1019.10,-18,78.26, -,8.693115
52.45,-59.82991,1019.10,-18,78.26, -,8.693115
52.50,-59.82991,1019.10,-15.42857,78.26, -,8.693115
52.55,-62.54802,1019.20,-18,78.26, -,8.693115
52.60,-62.54802,1019.20,-18,78.26, -,8.693115
52.65,-62.54802,1019.20,-18,78.26, -,8.693115
52.70,-65.26425,1019.30,-18,78.26, -,8.693115
52.75,-65.26425,1019.30,-18,78.26, -,8.693115
52.80,-65.26425,1019.30,-18,78.26, -,8.693115
52.85,-65.26425,1019.30,-18,78.26, -,8.693115
52.90,-67.98193,1019.40,-18,78.26, -,8.693115
52.95,-67.98193,1019.40,-18,78.26, -,8.693115
53.00,-67.98193,1019.40,-15.42857,78.26, -,8.693115
53.05,-67.98193,1019.40,-15.42857,78.26, -,8.693115
53.10,-70.69774,1019.50,-18,78.26, -,8.693115
53.15,-70.69774,1019.50,-15.42857,78.26, -,8.693115
53.20,-70.69774,1019.50,-15.42857,78.26, -,8.693115
53.25,-73.41333,1019.60,-18,78.26, -,8.693115
53.30,-73.41333,1019.60,-15.42857,78.26, -,8.693115
53.35,-76.13036,1019.70,-18,78.26, -,8.693115
53.40,-76.13036,1019.70,-18,78.26, -,8.693115
53.45,-76.13036,1019.70,-15.42857,78.26, -,8.693115
53.50,-76.13036,1019.70,-15.42857,78.26, -,8.693115
53.55,-76.13036,1019.70,-15.42857,78.26, -,8.693115
53.60,-76.13036,1019.70,-12.85714,78.26, -,8.693115
53.65,-76.13036,1019.70,-12.85714,78.26, -,8.693115
53.70,-73.41333,1019.60,-10.28571,78.26, -,8.693115
53.75,-73.41333,1019.60,-7.714286,78.26, -,8.693115
53.80,-73.41333,1019.60,-7.714286,78.26, -,8.693115
53.85,-76.13036,1019.70,-10.28571,78.26, -,8.693115
53.90,-76.13036,1019.70,-10.28571,78.26, -,8.693115
53.95,-78.84552,1019.80,-10.28571,78.26, -,8.693115
54.00,-81.56212,1019.90,-12.85714,78.26, -,8.693115
54.05,-81.56212,1019.90,-12.85714,78.26, -,8.693115
54.10,-84.27685,1020.00,-15.42857,78.26, -,8.693115
54.15,-86.99136,1020.10,-15.42857,78.26, -,8.693115
54.20,-86.99136,1020.10,-15.42857,78.26, -,8.693115
54.25,-89.70731,1020.20,-18,78.26, -,8.693115
54.30,-86.99136,1020.10,-12.85714,78.26, -,8.693115
54.35,-86.99136,1020.10,-12.85714,78.26, -,8.693115
54.40,-86.99136,1020.10,-10.28571,78.26, -,8.693115
54.45,-81.56212,1019.90,-5.095238,78.26, -,8.693115
54.50,-78.84552,1019.80,-2.523809,78.26, -,8.693115
54.55,-76.13036,1019.70,0.04761905,78.26, -,8.693115
54.60,-78.84552,1019.80,-2.523809,78.26, -,8.693115
54.65,-84.27685,1020.00,-7.714286,78.26, -,8.693115
54.70,-86.99136,1020.10,-10.28571,78.26, -,8.693115
54.75,-89.70731,1020.20,-15.42857,78.26, -,8.693115
54.80,-89.70731,1020.20,-15.42857,78.26, -,8.693115
54.85,-89.70731,1020.20,-15.42857,78.26, -,8.693115
54.90,-89.70731,1020.20,-12.85714,78.26, -,8.693115
54.95,-92.42139,1020.30,-15.42857,78.26, -,8.693115
55.00,-92.42139,1020.30,-12.85714,78.26, -,8.693115
55.05,-95.13691,1020.40,-12.85714,78.26, -,8.693115
55.10,-97.85056,1020.50,-15.42857,78.26, -,8.693115
55.15,-97.85056,1020.50,-12.85714,78.26, -,8.693115
55.20,-97.85056,1020.50,-10.28571,78.26, -,8.693115
55.25,-95.13691,1020.40,-7.714286,78.26, -,8.693115
55.30,-95.13691,1020.40,-5.142857,78.26, -,8.693115
55.35,-92.42139,1020.30,-5.142857,78.26, -,8.693115
55.40,-92.42139,1020.30,-5.142857,78.26, -,8.693115
55.45,-92.42139,1020.30,-5.142857,78.26, -,8.693115
55.50,-92.42139,1020.30,-10.33333,78.26, -,8.693115
55.55,-92.42139,1020.30,-12.90476,78.26, -,8.693115
55.60,-95.13691,1020.40,-18.04762,78.26, -,8.693115
55.65,-97.85056,1020.50,-18.04762,78.26, -,8.693115
55.70,-100.564,1020.60,-15.42857,78.26, -,8.693115
55.75,-100.564,1020.60,-12.85714,78.26, -,8.693115
55.80,-103.2789,1020.70,-12.85714,78.26, -,8.693115
55.85,-103.2789,1020.70,-12.85714,78.26, -,8.693115
55.90,-103.2789,1020.70,-12.85714,78.26, -,8.693115
55.95,-103.2789,1020.70,-12.85714,78.26, -,8.693115
56.00,-103.2789,1020.70,-10.28571,78.26, -,8.693115
56.05,-103.2789,1020.70,-10.28571,78.26, -,8.693115
56.10,-105.9919,1020.80,-10.28571,78.26, -,8.693115
56.15,-105.9919,1020.80,-7.714286,78.26, -,8.693115
56.20,-105.9919,1020.80,-7.714286,78.26, -,8.693115
56.25,-108.7063,1020.90,-10.28571,78.26, -,8.693115
56.30,-108.7063,1020.90,-12.85714,78.26, -,8.693115
56.35,-108.7063,1020.90,-12.85714,78.26, -,8.693115
56.40,-108.7063,1020.90,-15.42857,78.26, -,8.693115
56.45,-108.7063,1020.90,-15.42857,78.26, -,8.693115
56.50,-108.7063,1020.90,-15.42857,78.26, -,8.693115
56.55,-111.4189,1021.00,-18,78.26, -,8.693115
56.60,-111.4189,1021.00,-18,78.26, -,8.693115
56.65,-111.4189,1021.00,-15.42857,78.26, -,8.693115
56.70,-111.4189,1021.00,-12.85714,78.26, -,8.693115
56.75,-111.4189,1021.00,-10.28571,78.26, -,8.693115
56.80,-111.4189,1021.00,-10.28571,78.26, -,8.693115
56.85,-111.4189,1021.00,-7.714286,78.26, -,8.693115
56.90,-111.4189,1021.00,-7.714286,78.26, -,8.693115
56.95,-111.4189,1021.00,-7.714286,78.26, -,8.693115
57.00,-111.4189,1021.00,-7.714286,78.26, -,8.693115
57.05,-114.1313,1021.10,-10.28571,78.26, -,8.693115
57.10,-114.1313,1021.10,-10.28571,78.26, -,8.693115
57.15,-114.1313,1021.10,-7.714286,78.26, -,8.693115
57.20,-114.1313,1021.10,-7.714286,78.26, -,8.693115
57.25,-114.1313,1021.10,-7.714286,78.26, -,8.693115
57.30,-114.1313,1021.10,-5.142857,78.26, -,8.693115
57.35,-111.4189,1021.00,-2.571429,78.26, -,8.693115
57.40,-111.4189,1021.00,-2.571429,78.26, -,8.693115
57.45,-111.4189,1021.00,-2.571429,78.26, -,8.693115
57.50,-111.4189,1021.00,-2.571429,78.26, -,8.693115
57.55,-111.4189,1021.00,-2.571429,78.26, -,8.693115
57.60,-114.1313,1021.10,-2.571429,78.26, -,8.693115
57.65,-114.1313,1021.10,-2.571429,78.26, -,8.693115
57.70,-114.1313,1021.10,-2.571429,78.26, -,8.693115
57.75,-114.1313,1021.10,-2.571429,78.26, -,8.693115
57.80,-114.1313,1021.10,-2.571429,78.26, -,8.693115
57.85,-114.1313,1021.10,-2.571429,78.26, -,8.693115
57.90,-114.1313,1021.10,-2.571429,78.26, -,8.693115
57.95,-111.4189,1021.00,0,78.26, -,8.693115
58.00,-111.4189,1021.00,0,78.26, -,8.693115
58.05,-111.4189,1021.00,0,78.26, -,8.693115
58.10,-111.4189,1021.00,2.571429,78.26, -,8.693115
58.15,-111.4189,1021.00,2.571429,78.26, -,8.693115
58.20,-111.4189,1021.00,2.571429,78.26, -,8.693115
58.25,-111.4189,1021.00,2.571429,78.26, -,8.693115
58.30,-111.4189,1021.00,2.571429,78.26, -,8.693115
58.35,-111.4189,1021.00,2.571429,78.26, -,8.693115
58.40,-108.7063,1020.90,2.571429,78.26, -,8.693115
58.45,-108.7063,1020.90,2.571429,78.26, -,8.693115
58.50,-108.7063,1020.90,2.571429,78.26, -,8.693115
58.55,-108.7063,1020.90,2.571429, -
58.60,-108.7063,1020.90,2.571429, -
58.65,-108.7063,1020.90,5.142857, -
58.70,-108.7063,1020.90,5.142857, -
58.75,-108.7063,1020.90,5.142857, -
58.80,-108.7063,1020.90,5.142857, -
58.85,-108.7063,1020.90,5.142857, -
58.90,-108.7063,1020.90,5.142857, -
58.95,-108.7063,1020.90,5.142857, -
59.00,-108.7063,1020.90,2.571429, -
59.05,-108.7063,1020.90,2.571429, -
59.10,-108.7063,1020.90,2.571429, -
