datetime,serial msg
2024-03-16 16:00:14.558447,Checksum: 1126 Calculated: 1126
2024-03-16 16:00:16.429470,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xa5|\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe0\xc5\x08\x00'), Checksum: 1126, RSSI: 0, SNR: 65435"
2024-03-16 16:00:17.773144,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65435"
2024-03-16 16:00:18.614776,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65435"
2024-03-16 16:00:19.423385,Checksum: 1096 Calculated: 1096
2024-03-16 16:00:19.921691,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xebI\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x93\xe0\x08\x00'), Checksum: 1096, RSSI: 0, SNR: 65438"
2024-03-16 16:00:22.178848,Checksum: 998 Calculated: 998
2024-03-16 16:00:23.038734,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISA\xdd\x8eA0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00:\xeb\x08\x00'), Checksum: 998, RSSI: 0, SNR: 65435"
2024-03-16 16:00:24.118699,Checksum: 848 Calculated: 848
2024-03-16 16:00:24.380227,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x1a\x14\x8eA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x90\xf0\x08\x00'), Checksum: 848, RSSI: 0, SNR: 65433"
2024-03-16 16:00:25.537299,Checksum: 1189 Calculated: 1189
2024-03-16 16:00:25.972351,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISN\xd9\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe8\xf5\x08\x00'), Checksum: 1189, RSSI: 0, SNR: 65436"
2024-03-16 16:00:26.394769,Checksum: 1088 Calculated: 1088
2024-03-16 16:00:27.593398,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf4v\x8fA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00:\xfb\x08\x00'), Checksum: 1088, RSSI: 0, SNR: 65434"
2024-03-16 16:00:28.031890,Checksum: 839 Calculated: 839
2024-03-16 16:00:29.244234,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xe4-\x8eA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x93\x00\t\x00'), Checksum: 839, RSSI: 0, SNR: 65433"
2024-03-16 16:00:29.666270,Checksum: 853 Calculated: 853
2024-03-16 16:00:30.368735,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x85B\x8eA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe9\x05\t\x00'), Checksum: 853, RSSI: 0, SNR: 65433"
2024-03-16 16:00:31.915673,Checksum: 870 Calculated: 870
2024-03-16 16:00:32.577218,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xeb\x90\x8eA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\x0b\t\x00'), Checksum: 870, RSSI: 0, SNR: 65434"
2024-03-16 16:00:33.767927,Checksum: 1070 Calculated: 1070
2024-03-16 16:00:35.261142,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf7\xee\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97\x10\t\x00'), Checksum: 1070, RSSI: 0, SNR: 65431"
2024-03-16 16:00:36.182112,Checksum: 938 Calculated: 938
2024-03-16 16:00:36.870600,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x87~\x8dA1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xec\x15\t\x00'), Checksum: 938, RSSI: 0, SNR: 65433"
2024-03-16 16:00:37.151269,Checksum: 611 Calculated: 611
2024-03-16 16:00:38.039958,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS22\x8dA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00E\x1b\t\x00'), Checksum: 611, RSSI: 0, SNR: 65434"
2024-03-16 16:00:38.969755,Checksum: 908 Calculated: 908
2024-03-16 16:00:39.063739,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xaf\x83\x8dA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x9a \t\x00'), Checksum: 908, RSSI: 0, SNR: 65433"
2024-03-16 16:00:39.988672,Checksum: 991 Calculated: 991
2024-03-16 16:00:40.597948,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xc5e\x8dA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0%\t\x00'), Checksum: 991, RSSI: 0, SNR: 65435"
2024-03-16 16:00:41.212502,Checksum: 775 Calculated: 775
2024-03-16 16:00:42.104876,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xb3B\x8dA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00G+\t\x00'), Checksum: 775, RSSI: 0, SNR: 65434"
2024-03-16 16:00:45.892548,Checksum: 1141 Calculated: 1141
2024-03-16 16:00:46.552412,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xb6\xe6\x8dA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf2E\t\x00'), Checksum: 1141, RSSI: 0, SNR: 65432"
2024-03-16 16:00:46.659799,Checksum: 803 Calculated: 803
2024-03-16 16:00:47.345836,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS;\xb6\x8dA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00HK\t\x00'), Checksum: 803, RSSI: 0, SNR: 65433"
2024-03-16 16:00:47.769681,Checksum: 849 Calculated: 849
2024-03-16 16:00:48.489495,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISyF\x8fA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x9eP\t\x00'), Checksum: 849, RSSI: 0, SNR: 65432"
2024-03-16 16:00:49.515092,Checksum: 856 Calculated: 856
2024-03-16 16:00:50.255984,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISN \x8fA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf4U\t\x00'), Checksum: 856, RSSI: 0, SNR: 65433"
2024-03-16 16:00:51.953802,Checksum: 979 Calculated: 979
2024-03-16 16:00:52.596649,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS@\xf8\x8dA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x9b`\t\x00'), Checksum: 979, RSSI: 0, SNR: 65434"
2024-03-16 16:00:53.369562,Checksum: 999 Calculated: 999
2024-03-16 16:00:53.929775,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS;\xb6\x8dA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0e\t\x00'), Checksum: 999, RSSI: 0, SNR: 65432"
2024-03-16 16:01:00.897316,"Sending: AT+SEND=5,4,RS\x00\xa5"
2024-03-16 16:01:00.956887,Received: +OK
2024-03-16 16:01:05.583452,"Sending: AT+SEND=5,4,DR\x00\x96"
2024-03-16 16:01:05.817396,Received: +OK
2024-03-16 16:01:05.973097,Checksum: 426 Calculated: 426
2024-03-16 16:01:05.990310,Latency: 108
2024-03-16 16:01:06.063879,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 8, Data Bytes: bytearray(b'DRo\x9c\t\x00'), Checksum: 426, RSSI: 0, SNR: 65432"
2024-03-16 16:01:22.407817,"Sending: AT+SEND=5,4,RS\x00\xa5"
2024-03-16 16:01:22.784995,Received: +OK
2024-03-16 16:01:22.988843,Checksum: 558 Calculated: 558
2024-03-16 16:01:23.239500,Latency: 102
2024-03-16 16:01:23.443612,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 8, Data Bytes: bytearray(b'RS\xa5\xdb\t\x00'), Checksum: 558, RSSI: 0, SNR: 65433"
2024-03-16 16:01:32.255454,"Sending: AT+SEND=5,4,IR\x00\x9b"
2024-03-16 16:01:32.632437,Received: +OK
2024-03-16 16:01:33.192278,Checksum: 209 Calculated: 209
2024-03-16 16:01:33.679684,Latency: 110
2024-03-16 16:01:34.399508,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 8, Data Bytes: bytearray(b'IR,\x00\n\x00'), Checksum: 209, RSSI: 0, SNR: 65433"
2024-03-16 16:01:34.446024,Checksum: 899 Calculated: 899
2024-03-16 16:01:34.818995,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x86\xfb\x8cA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00a\x01\n\x00'), Checksum: 899, RSSI: 0, SNR: 65432"
2024-03-16 16:01:35.599663,Checksum: 808 Calculated: 808
2024-03-16 16:01:36.271774,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISjT\x8cA)\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc8\x06\n\x00'), Checksum: 808, RSSI: 0, SNR: 65433"
2024-03-16 16:01:36.756163,Checksum: 857 Calculated: 857
2024-03-16 16:01:36.997267,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xd1\xbd\x8bA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1e\x0c\n\x00'), Checksum: 857, RSSI: 0, SNR: 65435"
2024-03-16 16:01:36.998268,Checksum: 909 Calculated: 909
2024-03-16 16:01:37.598057,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x86\xe0\x8dA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00u\x11\n\x00'), Checksum: 909, RSSI: 0, SNR: 65437"
2024-03-16 16:01:40.093506,Checksum: 635 Calculated: 635
2024-03-16 16:01:40.197345,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS4n\x8cA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1d\x1c\n\x00'), Checksum: 635, RSSI: 0, SNR: 65432"
2024-03-16 16:01:41.130337,Checksum: 803 Calculated: 803
2024-03-16 16:01:41.352855,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS|q\x8bA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00w!\n\x00'), Checksum: 803, RSSI: 0, SNR: 65435"
2024-03-16 16:01:43.226247,Checksum: 882 Calculated: 882
2024-03-16 16:01:43.897647,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xdd\x00\x8cA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xce&\n\x00'), Checksum: 882, RSSI: 0, SNR: 65433"
2024-03-16 16:01:44.525944,Checksum: 851 Calculated: 851
2024-03-16 16:01:45.057459,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xe4~\x8bA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00&,\n\x00'), Checksum: 851, RSSI: 0, SNR: 65434"
2024-03-16 16:02:00.990176,Checksum: 889 Calculated: 889
2024-03-16 16:02:01.506652,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xfaE\x8cA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00-l\n\x00'), Checksum: 889, RSSI: 0, SNR: 65431"
2024-03-16 16:02:02.256019,Checksum: 697 Calculated: 697
2024-03-16 16:02:02.948686,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x1d\t\x8cA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x83q\n\x00'), Checksum: 697, RSSI: 0, SNR: 65435"
2024-03-16 16:02:03.821231,Checksum: 1168 Calculated: 1168
2024-03-16 16:02:05.088572,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xad\xfa\x8bA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd6v\n\x00'), Checksum: 1168, RSSI: 0, SNR: 65434"
2024-03-16 16:02:05.744986,Checksum: 825 Calculated: 831
2024-03-16 16:02:06.512491,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xd7 \x8cA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00,|\n\x00'), Checksum: 825, RSSI: 0, SNR: 65442"
2024-03-16 16:02:07.341054,Checksum: 972 Calculated: 972
2024-03-16 16:02:07.793539,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xcb`\x8cA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x82\x81\n\x00'), Checksum: 972, RSSI: 0, SNR: 65435"
2024-03-16 16:02:09.045328,Checksum: 1091 Calculated: 1091
2024-03-16 16:02:09.265286,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xfaE\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xdc\x86\n\x00'), Checksum: 1091, RSSI: 0, SNR: 65433"
2024-03-16 16:02:10.462684,Checksum: 900 Calculated: 900
2024-03-16 16:02:10.495143,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xe9C\x8cA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00-\x8c\n\x00'), Checksum: 900, RSSI: 0, SNR: 65432"
2024-03-16 16:02:11.465732,Checksum: 893 Calculated: 893
2024-03-16 16:02:12.209877,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISyP\x8bA*\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x87\x91\n\x00'), Checksum: 893, RSSI: 0, SNR: 65434"
2024-03-16 16:02:13.120062,Checksum: 1207 Calculated: 1207
2024-03-16 16:02:14.433651,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xad\xfa\x8bA*\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xde\x96\n\x00'), Checksum: 1207, RSSI: 0, SNR: 65435"
2024-03-16 16:02:14.656068,Checksum: 731 Calculated: 731
2024-03-16 16:02:16.365117,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISe\x0c\x8bA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00/\x9c\n\x00'), Checksum: 731, RSSI: 0, SNR: 65436"
2024-03-16 16:02:18.093920,Checksum: 911 Calculated: 911
2024-03-16 16:02:18.850509,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISTr\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x86\xa1\n\x00'), Checksum: 911, RSSI: 0, SNR: 65435"
2024-03-16 16:02:20.038124,Checksum: 923 Calculated: 923
2024-03-16 16:02:20.605585,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISf\x12\x8cA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xdc\xa6\n\x00'), Checksum: 923, RSSI: 0, SNR: 65437"
2024-03-16 16:02:25.352423,Checksum: 804 Calculated: 804
2024-03-16 16:02:26.647268,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS2M\x8cA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00:\xcc\n\x00'), Checksum: 804, RSSI: 0, SNR: 65434"
2024-03-16 16:02:27.541387,Checksum: 1004 Calculated: 1004
2024-03-16 16:02:27.652577,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISQ\x98\x8dA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x92\xd1\n\x00'), Checksum: 1004, RSSI: 0, SNR: 65434"
2024-03-16 16:02:28.979611,Checksum: 1074 Calculated: 1074
2024-03-16 16:02:30.514020,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x9b?\x8dA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe3\xd6\n\x00'), Checksum: 1074, RSSI: 0, SNR: 65436"
2024-03-16 16:02:30.959916,Checksum: 1117 Calculated: 1117
2024-03-16 16:02:31.935965,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xea\xc6\x8cA*\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x004\xdc\n\x00'), Checksum: 1117, RSSI: 0, SNR: 65435"
2024-03-16 16:02:32.844931,Checksum: 1071 Calculated: 1071
2024-03-16 16:02:33.661703,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xcb`\x8cA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x85\xe1\n\x00'), Checksum: 1071, RSSI: 0, SNR: 65432"
2024-03-16 16:02:33.663028,Checksum: 1122 Calculated: 1122
2024-03-16 16:02:33.851395,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xfd\x04\x8cA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xdd\xe6\n\x00'), Checksum: 1122, RSSI: 0, SNR: 65433"
2024-03-16 16:02:33.855458,Checksum: 977 Calculated: 977
2024-03-16 16:02:35.085570,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISC\xd2\x8cA)\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x004\xec\n\x00'), Checksum: 977, RSSI: 0, SNR: 65431"
2024-03-16 16:02:51.293796,Checksum: 749 Calculated: 749
2024-03-16 16:02:51.340787,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS$l\x8cA/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x891\x0b\x00'), Checksum: 749, RSSI: 0, SNR: 65432"
2024-03-16 16:02:52.242702,Checksum: 888 Calculated: 888
2024-03-16 16:02:52.679368,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS6\x8f\x8cA*\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xdf6\x0b\x00'), Checksum: 888, RSSI: 0, SNR: 65431"
2024-03-16 16:02:54.974097,Checksum: 743 Calculated: 743
2024-03-16 16:02:55.867266,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x05\xd0\x8dA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x005<\x0b\x00'), Checksum: 743, RSSI: 0, SNR: 65434"
2024-03-16 16:02:56.194771,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65434"
2024-03-16 16:02:56.662940,Checksum: 991 Calculated: 991
2024-03-16 16:02:58.915304,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xacm\x8fA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xddF\x0b\x00'), Checksum: 991, RSSI: 0, SNR: 65436"
2024-03-16 16:02:58.918310,Checksum: 637 Calculated: 637
2024-03-16 16:03:01.006463,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISB\x19\x8eA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x005L\x0b\x00'), Checksum: 637, RSSI: 0, SNR: 65432"
2024-03-16 16:03:01.013447,Checksum: 907 Calculated: 907
2024-03-16 16:03:01.819795,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x1f\xf4\x8dA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x87Q\x0b\x00'), Checksum: 907, RSSI: 0, SNR: 65430"
2024-03-16 16:03:02.749048,Checksum: 1014 Calculated: 1014
2024-03-16 16:03:03.861073,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x1f\xff\x8fA-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xdeV\x0b\x00'), Checksum: 1014, RSSI: 0, SNR: 65431"
2024-03-16 16:03:04.578003,Checksum: 1227 Calculated: 1227
2024-03-16 16:03:05.190201,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf5\xe8\x92A-\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe1f\x0b\x00'), Checksum: 1227, RSSI: 0, SNR: 65431"
2024-03-16 16:03:06.303022,Checksum: 693 Calculated: 693
2024-03-16 16:03:07.074165,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS3<\x95A+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x002l\x0b\x00'), Checksum: 693, RSSI: 0, SNR: 65431"
2024-03-16 16:03:07.076160,Checksum: 790 Calculated: 790
2024-03-16 16:03:08.302903,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b""IS\'L\x92A/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x89q\x0b\x00""), Checksum: 790, RSSI: 0, SNR: 65430"
2024-03-16 16:03:09.415539,Checksum: 1153 Calculated: 1153
2024-03-16 16:03:09.932869,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xd6\xb9\x90A+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd9v\x0b\x00'), Checksum: 1153, RSSI: 0, SNR: 65432"
2024-03-16 16:03:10.802021,Checksum: 679 Calculated: 679
2024-03-16 16:03:12.067680,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISF\x1f\x8fA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00!|\x0b\x00'), Checksum: 679, RSSI: 0, SNR: 65432"
2024-03-16 16:03:12.303604,Checksum: 808 Calculated: 808
2024-03-16 16:03:12.955599,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'ISLF\x90A*\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00s\x81\x0b\x00'), Checksum: 808, RSSI: 0, SNR: 65433"
2024-03-16 16:03:13.604554,Checksum: 990 Calculated: 990
2024-03-16 16:03:13.631734,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xa5F\x8eA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xcb\x86\x0b\x00'), Checksum: 990, RSSI: 0, SNR: 65432"
2024-03-16 16:03:15.874713,Checksum: 1043 Calculated: 1043
2024-03-16 16:03:15.903724,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x9b\xcd\x8fA.\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00u\x91\x0b\x00'), Checksum: 1043, RSSI: 0, SNR: 65432"
2024-03-16 16:03:19.355154,Checksum: 855 Calculated: 855
2024-03-16 16:03:20.957167,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xe5\x12\x8fA*\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00#\x9c\x0b\x00'), Checksum: 855, RSSI: 0, SNR: 65432"
2024-03-16 16:03:21.766996,Checksum: 999 Calculated: 999
2024-03-16 16:03:23.020491,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf4:\x90A,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00t\xa1\x0b\x00'), Checksum: 999, RSSI: 0, SNR: 65431"
2024-03-16 16:03:23.803458,Checksum: 1215 Calculated: 1215
2024-03-16 16:03:24.536265,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xc2\xed\x8eA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc9\xa6\x0b\x00'), Checksum: 1215, RSSI: 0, SNR: 65436"
2024-03-16 16:03:24.539801,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65436"
2024-03-16 16:03:24.614241,Checksum: 1114 Calculated: 1114
2024-03-16 16:03:25.547864,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xe1\xb5\x8fA+\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00q\xb1\x0b\x00'), Checksum: 1114, RSSI: 0, SNR: 65435"
2024-03-16 16:03:26.159786,Checksum: 840 Calculated: 840
2024-03-16 16:03:26.866954,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b""IS\'\x00\x90A)\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xca\xb6\x0b\x00""), Checksum: 840, RSSI: 0, SNR: 65434"
2024-03-16 16:03:28.315956,Checksum: 1134 Calculated: 1134
2024-03-16 16:03:29.421831,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\xf6\xf9\x8fA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xbc\x0b\x00'), Checksum: 1134, RSSI: 0, SNR: 65432"
2024-03-16 16:03:29.640170,"LORA: Valid data:False, Address Bytes: 5, Length Bytes: 0, Data Bytes: bytearray(b''), Checksum: 6144, RSSI: 0, SNR: 65432"
2024-03-16 16:03:31.372105,Checksum: 835 Calculated: 835
2024-03-16 16:03:32.060572,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS\x96)\x8fA,\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x15\xcc\x0b\x00'), Checksum: 835, RSSI: 0, SNR: 65437"
2024-03-16 16:03:32.902517,Checksum: 779 Calculated: 779
2024-03-16 16:03:33.713650,"LORA: Valid data:True, Address Bytes: 5, Length Bytes: 24, Data Bytes: bytearray(b'IS/\x01\x90A(\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00j\xd1\x0b\x00'), Checksum: 779, RSSI: 0, SNR: 65433"
2024-03-16 16:03:33.991141,Checksum: 1130 Calculated: 1130
